alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
2.4703825,0.9991513901451834,0.9983184359869272,0.00020725435263582205,"[0.0, 0.37529240095274713, 0.608324914296954, 0.9991513901451834]",0.37529240095274713,0.8291387922312007,0.02472680189552328,0.822768378953877,0.025371229642997026
2.48038,0.9991764889556038,0.998367783328206,0.00020120732872573079,"[0.0, 0.37692306675505327, 0.605346336420142, 0.9991764889556038]",0.37692306675505327,0.8297649349985333,0.024674513586575818,0.8233853203419923,0.025322135007238764
2.4903774999999997,0.9992008105890162,0.9984156234252775,0.00019534363386501316,"[0.0, 0.3785819595442468, 0.6023408553650486, 0.9992008105890162]",0.3785819595442468,0.830387705986578,0.024622416406062556,0.8239979088837669,0.025273386759986322
2.5003749999999996,0.9992243810875373,0.9984620056738874,0.00018965731153841071,"[0.0, 0.38027101023848486, 0.5993300433161881, 0.9992243810875373]",0.38027101023848486,0.831007212826846,0.02457049663658567,0.8246061900607258,0.02522498128193494
2.5103725,0.9992472255244894,0.9985069776916834,0.00018414261776413844,"[0.0, 0.3819923449376347, 0.5963074120085745, 0.9992472255244894]",0.3819923449376347,0.8316235696732862,0.02451873949092121,0.8252102090208504,0.02517691498032241
2.5203699999999998,0.9992693680450581,0.998550585389614,0.00017879401262561358,"[0.0, 0.38374831451701363, 0.5932659865245968, 0.9992693680450581]",0.38374831451701363,0.8322368985622566,0.024467128919435616,0.8258100110285393,0.02512918425312234
2.5303674999999997,0.9992908319057819,0.9985928730416193,0.00017360615199781687,"[0.0, 0.38554152608903286, 0.5901981852690659, 0.9992908319057819]",0.38554152608903286,0.8328473289223108,0.02441564755422832,0.8264056403452571,0.025081785578119305
2.5403649999999995,0.9993116395114466,0.9986338833497597,0.00016857387981807255,"[0.0, 0.3873748864234877, 0.5870955950049271, 0.9993116395114466]",0.3873748864234877,0.833454999999235,0.024364276392855412,0.8269971399242949,0.025034715537198982
2.5503625,0.9993318124506608,0.9986736575072618,0.00016369222059946578,"[0.0, 0.38925165469985185, 0.5839486807751518, 0.9993318124506608]",0.38925165469985185,0.8340600636340793,0.02431299442674834,0.8275845527643821,0.024987970708631214
2.5603599999999997,0.9993513715293484,0.9987122352579355,0.00015895637237558005,"[0.0, 0.39117550224449216, 0.5807463976784698, 0.9993513715293484]",0.39117550224449216,0.8346626850947971,0.024261778398104235,0.8281679217625634,0.02494154767877766
2.5703574999999996,0.9993703368029137,0.9987496549534182,0.00015436169990022848,"[0.0, 0.3931505899178809, 0.5774756550792934, 0.9993703368029137]",0.3931505899178809,0.8352630459158418,0.024210602348760442,0.8287472883217423,0.02489544315289993
2.580355,0.9993887276069796,0.9987859536080188,0.00014990372812928587,"[0.0, 0.3951816680466958, 0.5741405571400482, 0.9993887276069796]",0.3951816680466958,0.8358613488170991,0.02415943694071773,0.8293226932913931,0.024849653880300145
2.5903525,0.9994065625859225,0.9988211669496033,0.00014557813617824093,"[0.0, 0.39727419753674403, 0.5707733388271591, 0.9994065625859225]",0.39727419753674403,0.8364578211966539,0.024108248821583488,0.8298941776399615,0.024804176600812983
